airfoil_name,source,au0,au1,au2,au3,au4,au5,al0,al1,al2,al3,al4,al5
ft_airfoil_8572,ft,0.17677666912793352,0.37462002787136645,0.19998655512215238,0.4386723873888051,0.19240048883212463,0.3908428462524298,-0.10690861927820279,-0.023157897121931476,-0.10018158369782439,0.050189215741626644,-0.05561718688212152,0.10662945232027918
nlf_airfoil_17772,nlf,0.1622922100505182,0.323308661676216,0.14897705361660735,0.2939381206635742,0.11943283313234818,0.24891285102156202,-0.1107776538248331,0.15583380481178857,-0.13318630088860275,0.19206363086159703,-0.04601622542880853,0.015613804630622459
ft_airfoil_33768,ft,0.18404360706545414,0.3338482459521898,0.20008425574250457,0.33812787825170115,0.27478305268931064,0.3642014119156331,-0.09425464171439946,0.12182753118378399,-0.07812932369427592,0.1887332115155212,0.007048491702373831,0.152252165774848
nlf_airfoil_32378,nlf,0.17728133599722487,0.1502338918437614,0.20328404724806015,0.19343873799737193,0.2411214836182509,0.2161239999864944,-0.18554590868394677,-0.10933715069780212,-0.20071127891056845,-0.185574771273798,-0.2228928354645698,-0.2231915299872701
nlf_airfoil_59720,nlf,0.20277649964968913,0.4425473742117385,0.07859702332431615,0.44689272329405816,0.17862232844690148,0.3234441070377042,-0.14680786459510428,-0.06211108693770323,0.1762450031174093,-0.13173517593857748,0.0032004844376022825,-0.08341282034862328
ft_airfoil_59411,ft,0.17068258243362408,0.367765636242053,0.16558769835588003,0.3612994814053138,0.20699990469003005,0.21977302962666326,-0.1030172454614569,0.17484220520010893,-0.036673131297858014,0.18333352755106644,-0.02263248126337124,0.08819376037895804
ft_airfoil_349,ft,0.26241653339399396,0.4804067207516537,0.3114770996462195,0.5800035934906848,0.2542752902667892,0.450331522604149,-0.1595800403106478,-0.02017641849046911,-0.17546453147521612,-0.009021615013760318,-0.07972306236971849,0.040839550076121
ft_airfoil_18692,ft,0.19654505934660177,0.30753313891999895,0.15516235575968182,0.3104016521245208,0.11770271368795353,0.23970624737688076,-0.13743996750851456,-0.08743848008810065,-0.10579410088813904,-0.06069235751404582,-0.09179943981036204,-0.11137844491669505
nlf_airfoil_80679,nlf,0.13057927839297695,0.22802349946924666,0.12850840023526913,0.15161569209472814,0.4033516259735896,-0.08173057903053095,-0.07377057465493599,-0.008198379296725386,-0.12203373464986673,0.10027995965877318,-0.117794277129413,0.10612510316172949
nlf_airfoil_23864,nlf,0.10131866202948119,0.24729555470896225,0.10777257101714516,0.32220923704721566,0.13638816838326862,0.2600988320355684,-0.08811037185518329,0.16766024307536437,-0.03875667945803761,0.17319951034515793,0.02526125766263365,-0.03502614607781012
ft_airfoil_59651,ft,0.1205341043429868,0.1239890463722168,0.11524874350901868,0.11744555413507318,0.11582621113851833,0.048660139020644574,-0.10711363521165986,-0.0839221146549484,-0.09304109176734177,-0.09441889653836533,-0.10769337216838161,-0.0775825904243333
ft_airfoil_14214,ft,0.27317562754220154,0.46007964367457665,0.2958651140726596,0.4925827032513286,0.19760879377896745,0.4184661446234519,-0.16918044428896573,-0.04293491422902175,-0.09022957524168256,-0.02339214930922333,0.007687371851347382,-0.02774216040383904
nlf_airfoil_60902,nlf,0.16272223547119213,0.303215775202128,0.10245621406782981,0.3074218919586826,0.10984521459672227,0.26160544311442896,-0.0874353664001027,0.06759007369461047,-0.04563727436069012,0.062626910234186,0.044558689999191374,0.0010513017485171468
ft_airfoil_10715,ft,0.12678591087529328,0.2067464621026897,0.11578244004998975,0.1716001983304826,0.16270685473728005,0.10825213181880042,-0.07124852382400691,0.01664702359892919,-0.05367493081461048,0.008213112631793874,-0.047960743605727094,-0.040762191717487586
nlf_airfoil_74550,nlf,0.1663141795393467,0.26206115274044167,0.19509340008397863,0.2413661205559849,0.154936530867373,0.19211576094492333,-0.09741834825144231,-0.031612756988047615,-0.08150534138680521,0.03323076204943614,-0.029105365770488036,0.08297171932794244
nlf_airfoil_11292,nlf,0.18047997330983945,0.3291834919779099,-0.16496847435890116,0.4429093043461898,-0.24292662519549052,0.36809238578871745,-0.09797237490643675,0.021476653756697765,-0.1632333776296671,-0.08208071421800499,-0.05783652941635264,-0.2536420732197981
nlf_airfoil_7106,nlf,0.19502125736890563,0.27014391750535793,0.18361176917925848,0.2317284428045166,0.16016642252982968,0.16919091442806058,-0.10167639049953202,-0.024155634231724774,-0.15870291712784532,0.013276960055281284,-0.24381899660642142,-0.04943431046989644
ft_airfoil_38970,ft,0.11299005772699461,0.14956707250396586,0.08785111545956704,0.10647824456296295,0.0978749710402371,0.08584429267054874,-0.10129958616490851,-0.09515956739266812,-0.09106968102113061,-0.06829061768175154,-0.10690307972088528,-0.060537395948334814
nlf_airfoil_88482,nlf,0.2228694508674515,0.28244385609845746,0.16136891726846117,0.31971411387956405,0.14702542627072884,0.08237028161968374,-0.2316255770408221,-0.25874116821069243,-0.14685654210675378,-0.2913672773940138,-0.129675792292715,-0.060233500517580196
ft_airfoil_12565,ft,0.16182927973593472,0.27488135256927665,0.1507812801347071,0.311068769808729,0.18913282901522996,0.2536285548756719,-0.12855504535774703,-0.07029369663058305,-0.05771790654327172,-0.045856511653466867,-0.059557527694282596,0.021995783046532384
nlf_airfoil_78301,nlf,0.15877234626091438,0.20518789749949945,0.126143453358385,0.21609420157848686,0.14657030953590494,0.15484983383236944,-0.11388611868180346,-0.06135572964902605,-0.12168835081986196,-0.06835258140503667,-0.112830490223171,-0.08868543204436227
ft_airfoil_27190,ft,0.19219795640086593,0.40110102571504086,0.17623285965814728,0.3276971685192849,0.13968456839745305,0.28934014132891855,-0.1137931882640584,0.08308319720947002,-0.13072381778427938,0.12219471709631101,0.0008733147158305359,0.057864828345650175
nlf_airfoil_4555,nlf,0.17183691781363214,0.31222184205160436,0.14995891905239078,0.21343674264163348,0.05235466640740222,0.18946938267253638,-0.11311652323434601,-0.057523507931986906,-0.0776896302086759,-0.08955222639987387,-0.06983952458736524,-0.02108168316446679
nlf_airfoil_1461,nlf,0.1722145677644038,0.14538367953139483,0.07227245798202005,0.19155242682164147,0.08277256846358297,0.08989815101070274,-0.08539901642352549,-0.03265318691610811,-0.2153195399959532,-0.07605793339926993,-0.17951387309925618,-0.1565407618502157
ft_airfoil_14892,ft,0.18742847602984483,0.3382252281395128,0.24395738437539927,0.35436716399467955,0.25468003257966576,0.24343589386332365,-0.11443764647720087,0.02016586491047918,-0.12768333801090356,0.0495652608510019,-0.07854142253828607,0.06472503302764152
ft_airfoil_50283,ft,0.24872208887321987,0.36559721112070054,0.248433691154328,0.4228785336338814,0.22094791473247372,0.27919651241652754,-0.21054189694881342,-0.23945510241522222,-0.22099783414868512,-0.2641455940950701,-0.1675491368771138,-0.1449585841637241
nlf_airfoil_86946,nlf,0.22561229103272626,0.40115919866720073,0.22141092968970924,0.544901375161352,0.21520633246630802,0.40527986204219074,-0.1560681459513923,-0.1259873741535156,-0.16366913167834962,-0.02789953084153175,0.03735598391323867,0.21317208013592673
nlf_airfoil_7278,nlf,0.15653249244486603,0.2797521107581252,0.1947008886151256,0.40961517583414264,0.22980178972180848,0.35211762621731174,-0.14062227399496652,0.07353106509312782,-0.030506230138214345,0.2340263023468022,0.1276750074477635,0.22070402269646092
ft_airfoil_10008,ft,0.13920155623102384,0.43447364987646664,0.1484490088211044,0.4096837978515667,0.17994853283018913,0.23680654003840593,-0.07897974764421568,0.1726837208720132,-0.03239181075336435,0.14085889943761265,0.030046489130591374,0.05939599997629745
ft_airfoil_24614,ft,0.12793325254374835,0.23172652030210505,0.11006467226107325,0.23683215506603716,0.1614701496298081,0.1870686668243116,-0.07855882687061759,-0.02073746285566281,-0.06717027313438431,-0.01823572897469159,-0.06926312506545144,-0.0016288015997724138
nlf_airfoil_49951,nlf,0.12523769290809927,0.17229048514855722,0.16926315578222945,0.2413720787167545,0.13694363304474527,0.10996271435945372,-0.12198349348721929,-0.12134668205088922,-0.26115238714992184,-0.15012348527137429,-0.17428983626732208,-0.0791860373110341
nlf_airfoil_16369,nlf,0.33996094803314136,0.5742627171668528,0.221811211325382,1.0584979890714759,-0.48003355089424976,1.1357461014513144,-0.10788478723183222,-0.3453622514449465,0.06227442832468069,-1.0903090668729305,0.6631955632675186,-0.9518018233794338
nlf_airfoil_66024,nlf,0.18983915341624305,0.33729826397803137,0.15800992239775563,0.3508470671812657,0.21045411193464678,0.23466386679466522,-0.16826070162301046,0.15134714697836346,0.05115900724106906,0.005958695686009624,0.29268023402021914,-0.009578874580057285
ft_airfoil_29492,ft,0.16141317706494107,0.22110216850929704,0.15932951441391602,0.23124491851366785,0.15307013191432187,0.13459445833540293,-0.1316510587041286,-0.16963755799070274,-0.18525732707074777,-0.19455458158064665,-0.1720926338061779,-0.10092531806007426
nlf_airfoil_79021,nlf,0.09374159751398659,0.10675407083117175,0.12094829534829166,0.11430670635160414,0.14569545029554573,0.10718208049497635,-0.08728961904470234,0.023041849033452046,-0.07554603174282394,0.04094712085413962,-0.08916218000590424,0.034244269417812015
nlf_airfoil_81671,nlf,0.22613475587581253,0.41634767870238865,0.25516750406197863,0.35567086388671354,0.1552349278969443,0.31970846648469314,-0.1179497583010881,0.06105412132779225,-0.010159297209131182,0.029503779341597196,0.08647469134729084,0.06700075881922368
ft_airfoil_34176,ft,0.15034024009083072,0.16255814639242067,0.14404501241545922,0.13535358651046822,0.12219637327679633,0.10213921578591509,-0.11130817039777711,-0.09616232862989227,-0.12362038002081016,-0.042049623237572595,-0.09570746300254097,-0.08734141780399532
ft_airfoil_38880,ft,0.13190852249225304,0.20852424785239015,0.12120430166767976,0.21642330379803523,0.14620958607401024,0.15737101033027162,-0.07903555967535301,0.04902316874277936,-0.09155671818691437,0.06988406664799163,-0.08578644921053291,-0.042024241091117256
nlf_airfoil_69072,nlf,0.19227616509034604,0.2600692154696977,0.12037120230164614,0.2467386598107106,0.1785390157731097,0.06811348496399969,-0.0836200917091801,-0.010429963472391564,-0.09057440134057498,0.05935297570114793,-0.08568504159857335,0.043694639325857654
nlf_airfoil_68096,nlf,0.33341636182471523,0.45623321189743793,0.09482604123159083,0.9517323422081572,-0.3564143641606556,1.301392489893432,-0.4728846541387782,-0.4751280250696006,-0.08181103921922492,-0.9934653280999721,0.4038943131812083,-0.777876173109231
nlf_airfoil_83735,nlf,0.21097707821937361,0.19350916589860695,0.13531251109072107,0.31629641052559954,0.11703567455953959,0.34502469338768127,-0.15879463202832295,-0.0926115939769325,-0.10632871341350227,-0.23571106261417657,-0.02303116124258661,0.14380225990141593
ft_airfoil_58253,ft,0.22514875423048178,0.3838007141927031,0.2046470362293081,0.46083661371818274,0.20373670431429328,0.31777653031945635,-0.1348673115542797,-0.03569909241302191,-0.07431479879705814,-0.07152274590743771,-0.021869122449699522,-0.026595171174182346
nlf_airfoil_80481,nlf,0.20773830858509162,0.49642614764677173,0.1794914881165673,0.31533047747269666,0.20426183091709646,0.24262041558515085,-0.13317971800311887,0.06496004825854064,-0.1634675405924764,0.07648515867305772,-0.17154753399040346,0.008028834422208114
ft_airfoil_12764,ft,0.1774709119409227,0.3723243699980823,0.1713601051122902,0.39619038310188437,0.16869254994040742,0.3454013130434922,-0.09076024211365369,0.147450650493781,-0.07667829416607197,0.19824665757623272,-0.06511851616787993,0.1299404084272923
nlf_airfoil_10246,nlf,0.12819251804815557,0.17488226620040792,0.14505626136726008,0.1899242952619306,0.1640142283624465,0.15786815419065117,-0.11911230278973889,-0.11754236785542096,-0.0940979154272267,-0.050319448513205384,-0.0778123631566478,0.03347776762685079
nlf_airfoil_76274,nlf,0.2226507907108709,0.09846342454821119,0.2517437425568228,0.10159625691378044,0.22820198457842486,0.1314378654791178,-0.16898587334297277,0.02159144461053511,-0.24084906370294812,0.008673339373874862,-0.14612927784036644,-0.05304020317243321
ft_airfoil_49371,ft,0.11018883485944689,0.21058103633714004,0.1270740964143346,0.20740971385736945,0.16476150462781466,0.1916627303749957,-0.06602665118661567,0.07374643302346667,-0.08782366521418825,0.11676565389050547,-0.037121404192460454,0.08925828284583712
nlf_airfoil_36720,nlf,0.21323040273437374,0.38343581796531223,0.09530951358859974,0.30530180106527716,0.08711745166127505,0.1756816757092533,-0.11511782707588299,0.07388604137167551,-0.05281722830784982,0.03839978006587358,0.022140746849976828,0.02543532109033016
nlf_airfoil_79367,nlf,0.13203779753425607,0.3101855239745514,0.08456227730708618,0.35526027264997345,0.1213515321891914,0.25960522412564574,-0.08868426156044375,-0.012769638841458646,-0.02257306290230271,0.008735187880651064,-0.06537354918989693,-0.056535099464730516
ft_airfoil_9239,ft,0.17058564073009505,0.21086908720788833,0.1932281760454782,0.24138523623803143,0.2122897405707003,0.24730577622245478,-0.10471157279192934,-0.09691374479245035,-0.1111311141432752,-0.05578062231549866,-0.047712283257872246,-0.0263699195555283
nlf_airfoil_72183,nlf,0.15523606351350305,0.382895757137086,0.16028361847877265,0.40077866703067655,0.09024243577955933,0.23716042484295477,-0.12315932174817652,0.1102256562351092,-0.04854915653457915,0.04878022353013771,-0.0536832607204236,-0.11879416770909948
nlf_airfoil_44662,nlf,0.1529304962822328,0.33681828735825625,-0.018539002331307314,0.36607074874590106,0.03504317014741075,0.20536830923414653,-0.10409783408956262,0.0047354634940435444,0.09128498378181929,0.022941485199018764,0.012260881390954027,0.03262545335617655
nlf_airfoil_67214,nlf,0.1877611917755522,0.2524972157365195,0.17938812445393892,0.30158355463038017,0.23813802963165023,0.408179940118321,-0.1572922297640524,-0.13522993432971117,-0.14536304290336732,-0.2185493653529102,-0.15930379188134594,-0.3588559621657772
ft_airfoil_11328,ft,0.2661678015622275,0.47945956698935377,0.2865757338571343,0.4570224020027185,0.2745740267897951,0.4077905735081854,-0.20345443540627792,-0.14630375101391055,-0.14395464993401558,-0.0963052766015018,-0.025730507984098042,-0.02885262200742449
ft_airfoil_8581,ft,0.2164793698758845,0.37425582500887944,0.21768244103849418,0.41165133047796765,0.23299007037276032,0.3603547815156816,-0.11163649057938149,-0.056956939986370095,-0.022733254583140506,0.01908694339209215,0.03994055385656747,0.11177514179406943
nlf_airfoil_57872,nlf,0.21982428053672934,0.1783773603277305,0.1768854699085054,0.18132754840457965,0.0923544468226265,0.12352777357439498,-0.18846458505917854,-0.14935838896297104,-0.41347056457061393,-0.1068832013693565,-0.21318870470306528,-0.17842116143859088
ft_airfoil_55722,ft,0.2590310367533419,0.41469610381635247,0.27136779943642275,0.4582368145105745,0.2679637981311561,0.3851902564298201,-0.16391586071250464,-0.06427631819282087,-0.07932686317565318,-0.02256852239712996,-0.05039436291949628,0.10994660635498248
nlf_airfoil_65279,nlf,0.12143938860389784,0.27768376010637674,-0.006244909405312277,0.42362116435530617,0.16595131776192612,-0.03402466618149799,-0.0986530429222252,-0.04822926486494533,-0.18970339594349403,-0.03059503997865667,-0.25226843558662065,-0.12698209314446426
ft_airfoil_46633,ft,0.238236312753363,0.2983670402982974,0.18306687657711823,0.3468070832976128,0.12909397986495497,0.1691052964114572,-0.1683510862605895,-0.18795596978386975,-0.1199734053165712,-0.2129977941828378,-0.11471950252684757,-0.08410118380130839
nlf_airfoil_43136,nlf,0.27879670427583514,0.38686853826569456,0.2076531063144474,0.41166013515971495,0.1979240416518597,0.36994353955113846,-0.21420288757929629,0.022326889107354253,-0.20022816996359832,0.028597371932512928,-0.10015240483281279,-0.08519806699876184
nlf_airfoil_31417,nlf,0.3799527980173913,0.31468692376073437,0.3204755685809897,0.27129007916135583,0.28324529024621337,0.22070818714315538,-0.3372333431883845,-0.24148619642683888,-0.25435276505987825,-0.1935232976753945,-0.18156064115895937,-0.10805429856636065
ft_airfoil_25044,ft,0.11896036041415646,0.2583270728448853,0.15170180565792746,0.21921785656699655,0.14895827083825705,0.17925873060484113,-0.07401808331747661,0.10280109779809689,-0.04521621899691094,0.14608493402161676,-0.0393871989563404,0.1007870732387311
nlf_airfoil_71713,nlf,0.24113889726518234,0.35974244864440985,0.038849372265589655,0.2924738944270081,0.07800340613234966,0.20232803498491583,-0.10969849342186391,-0.0802275645609547,-0.11163795648784587,0.019669261151189825,-0.22193747562956478,0.08274962667984517
ft_airfoil_53769,ft,0.239001221444665,0.3717974406797643,0.2708246249412558,0.4880538352429959,0.2717423627258113,0.4492002443493506,-0.18014716887023507,-0.004773109936282487,-0.11562000925660196,0.036697885692335015,-0.08436105520333681,0.10202038109598031
nlf_airfoil_73660,nlf,0.2532690561029048,0.3649664011924596,0.27722201064417873,0.30488037254982264,0.1480014883669208,0.33784089137821444,-0.17178711913223307,0.274378820512138,-0.029536449995052616,0.1265477939721717,0.20317202601600926,-0.05201385319783835
nlf_airfoil_92044,nlf,0.1754565598592425,0.2484073368073707,0.10799562596492454,0.3579315375564105,0.011854673689137176,0.09958162678482924,-0.11000251691407102,-0.028097974222989604,-0.03126595373723187,-0.04358101585058093,-0.08682965144343482,-0.21236145441724746
nlf_airfoil_80794,nlf,0.18123332674106354,0.3546708693709061,0.13439123460598207,0.3373868864195828,0.2257466744252096,0.21499503904541037,-0.10105524035427597,-0.11108045202897998,-0.08404541612432842,0.08684239066165245,-0.3899544400086933,0.21263205867551857
ft_airfoil_49421,ft,0.11150455431088824,0.15708715412751423,0.05871975542310477,0.13262400987914813,0.05818231475189369,0.09012516899906602,-0.07164364407048078,-0.03170776794101155,-0.0619292415483577,-0.004596947722935488,-0.04936111509079456,0.012223274750669652
nlf_airfoil_92414,nlf,0.1999287117527774,0.12241324372707929,0.022698822668286718,0.19948602332689103,-0.018763338592127858,0.09090406029554551,-0.10913062164514102,0.05180981066409018,-0.2604598436457251,0.02211670443526788,-0.14618126326622863,-0.03434377037385192
ft_airfoil_43363,ft,0.2641187086991826,0.27274944196176015,0.19036674276554294,0.2465866465490436,0.18926561670689043,0.2126964050323021,-0.2366888501326247,-0.279165623714405,-0.18792232200509906,-0.252004861292397,-0.16763646857401618,-0.21264948359797486
ft_airfoil_32540,ft,0.22090077422926616,0.32656636911983444,0.19646533399276314,0.29035612915042747,0.1892803057046637,0.19979357712662207,-0.15626993559229566,-0.07081078810092725,-0.20780760290878122,-0.055344469845828165,-0.13711167921332487,-0.03708170943503879
nlf_airfoil_54715,nlf,0.16156784408530453,0.20961132823194745,0.10216076670902269,0.22749170925672768,0.15610888587090815,-0.05280610111721284,-0.16403639758758562,-0.2491319617401696,-0.11918596774781165,-0.3019833853528941,-0.13583597019245966,-0.08636152007645388
nlf_airfoil_22217,nlf,0.21532050395408306,0.3342113621454218,0.21792026216936228,0.42316660438282705,0.3116840154784937,0.12259182953313669,-0.24166908588288125,-0.27362655960835375,-0.31571437363713944,-0.33516251180352236,-0.30051079320135016,-0.05064991653487808
nlf_airfoil_37971,nlf,0.06623275827237178,0.23876987346838702,0.02781673496131222,0.4180406950947837,0.10724471171062075,0.5266772332079799,-0.0326397143512357,0.03437092212778019,0.03350326862659202,0.1478302609863857,0.0648328369766206,0.17229518636205157
ft_airfoil_25526,ft,0.2694796428164514,0.3793305347845901,0.26981768217572855,0.38978379030621746,0.2500415792624565,0.20595281156210704,-0.2208987611080378,-0.1869688723333116,-0.1982349029767253,-0.21899372417521884,-0.21245413414076028,-0.09678771834054549
nlf_airfoil_50521,nlf,0.32545673955503285,0.5965327314253152,0.35510962250646905,0.6971436925418267,0.5334484866319963,0.8018050620607022,-0.11894171804784463,0.23412845887308775,0.030187585666108838,0.40807335404407713,0.2554481420326928,0.35006855147391985
nlf_airfoil_66871,nlf,0.1819167289798493,0.18641054574870924,0.17246668074517424,0.20663801301481452,0.269386304529177,0.2464695075524326,-0.16041339557915532,-0.11888268674900429,-0.1303759175027263,-0.18692664069420273,-0.022376015824828576,0.24219890320724918
nlf_airfoil_047,nlf,0.13020825674231098,0.18015770534692171,0.13176592243181537,0.18122418400230073,0.21686663483735974,0.238986120703941,-0.105084510653818,-0.07031347563510862,-0.11658866052824952,-0.08038338571639131,-0.04892092121384177,0.13064523126421979
ft_airfoil_18568,ft,0.20818569854517868,0.35556317176971064,0.18692823265791522,0.3891867330680433,0.15143901334489046,0.2827931830089262,-0.1312106955501986,-0.03723781257820023,-0.1489408798385407,-0.004371239907380153,-0.10665247341818139,0.03822589064074417
nlf_airfoil_33383,nlf,0.16745407730057144,0.33956306519869667,0.06216603295074885,0.4023611844356679,0.12119315845065254,0.35462972955164956,-0.08965308385907833,0.059143407413365254,-0.0712053300795365,0.01872358103465193,0.048079066853013615,-0.0540702777764392
ft_airfoil_12691,ft,0.16779131021654117,0.228758951535259,0.17288924994110078,0.17734333180957423,0.19351484629215235,0.14131030100260708,-0.13850315349841183,-0.13053106988780303,-0.1359253010790955,-0.09360694568901065,-0.12385448306698064,-0.08685651484698387
ft_airfoil_29149,ft,0.1924448270203501,0.2690717381419968,0.181466126387428,0.32179827620082224,0.15720735978812694,0.1878214930969923,-0.13328889440385458,-0.14721708930040767,-0.207045122548273,-0.2011231804366548,-0.1700494181922581,-0.11340290265923686
nlf_airfoil_91421,nlf,0.16653960722265077,0.22944725283190492,0.14740938350330934,0.28000713312706277,0.16953992606103757,0.15063835121223348,-0.1696296475477938,-0.18052131418754924,-0.16804714831736878,-0.24232819902654407,-0.1479013155809086,-0.12602257916684104
ft_airfoil_34644,ft,0.1314336551907133,0.15016980071051092,0.09124080952463835,0.12280949871233188,0.06727488346907487,0.04634048295716406,-0.11847127063491335,-0.10927665130336214,-0.08320585213629453,-0.1096702237802463,-0.08706039216757902,-0.08508475827069319
nlf_airfoil_3010,nlf,0.24053916119499857,0.5718004824166238,-0.10497135427284959,0.6251966968500466,-0.04578484079743286,0.33259814246717256,-0.11940311725787232,0.06680714069593469,-0.20685635391766793,0.07417930408058741,-0.18371139504003786,-0.048649874759988124
ft_airfoil_34,ft,0.2754152927364714,0.523525311351751,0.28087751375842324,0.5492561774608938,0.35253365753466565,0.45155686163546666,-0.18697374766872402,-0.03960204891587567,-0.1541042033025183,-0.03457875313478392,-0.09016686633307093,-0.022142518696439052
nlf_airfoil_12401,nlf,0.19480533957898596,0.39835573233727234,-0.08969890470650374,0.797546267364213,-0.08355770035160985,0.6563182485499786,-0.1712662009215136,-0.26164491186907535,0.22498554766615828,-0.6808486603680034,0.5068404787957149,-0.6673960490019755
ft_airfoil_54656,ft,0.15766456593090927,0.22545194481370184,0.20216291497914027,0.25934946427935585,0.23388259445948784,0.2200521294532874,-0.10447363100666733,-0.03781256222446394,-0.032163616393770876,0.0063609865113102545,-0.0016677960405409023,0.058553492180296686
ft_airfoil_5875,ft,0.11061777261292095,0.13971988848807743,0.11723982001003716,0.15915651768353264,0.1611559782384796,0.09026514068485178,-0.08021103559102408,-0.06129171011664619,-0.10622727593517514,-0.07032764531851392,-0.09407274811412258,-0.006318159872458101
nlf_airfoil_71945,nlf,0.20805975453295666,0.14104127404793643,0.12369568893715051,0.22804059734230794,0.10569103352752399,0.20958997380998867,-0.10542016403695403,0.1291418326502479,-0.2284597661721378,0.07555719970719793,-0.12883538667009628,-0.03815576729403318
ft_airfoil_50970,ft,0.21160354931760667,0.23175319498535524,0.23774834218368127,0.2625535297471828,0.20996971831866468,0.16195705259390358,-0.18015878769491134,-0.16060851793954795,-0.18283585308143702,-0.20524952264503604,-0.22787785179887132,-0.1310314132941117
nlf_airfoil_13914,nlf,0.24766553897277724,0.4190338545579413,0.29491131048506425,0.13122051115545974,0.36723008847129085,0.07423441763976919,-0.16477270169383534,-0.03854268301415603,-0.0981942855063011,0.20148295762546534,-0.14325437667966245,0.23588734963389935
nlf_airfoil_92093,nlf,0.14369261718691503,0.43027378532671634,0.1634836429261709,0.4820424976918904,-0.07503212007488078,0.23637583832574752,-0.09248552463903228,0.2649399679534358,-0.01927277714636362,0.17493162993116318,0.00514200220632333,-0.1928662324984957
nlf_airfoil_45360,nlf,0.1271174812703798,0.24327908439168677,0.13918729238766586,0.19779174977314692,0.062475541592797605,0.07612829542446176,-0.08343453473778088,0.01018177818398949,-0.08799784121854602,-0.04593925583531913,-0.1145803567722721,-0.1054545338577497
ft_airfoil_9471,ft,0.205746128019952,0.3944901700858021,0.12712537432265505,0.41852602892448815,0.2028366984058498,0.33363113571199715,-0.11952830651540819,0.11755582729409934,-0.061381947718527244,0.18247824696542617,-0.051376884480824225,0.18495127291564661
nlf_airfoil_34868,nlf,0.14063669139887072,0.21243316883917668,0.16102205079793241,0.23437410259456842,0.18018432772210075,0.16950461601418215,-0.09650322885801915,-0.023919964182828893,-0.1369784059252523,0.07130717463673006,-0.10214418460954429,0.17831450912343283
nlf_airfoil_64829,nlf,0.06015546657717176,0.10584775636873903,0.061666319983536645,0.24311014466670988,0.10721450881153798,0.2687054903644785,-0.06860359566543953,-0.10824179360548958,-0.18993668808727682,-0.17542876652542147,-0.1803225766260784,-0.25721671580741085
nlf_airfoil_37844,nlf,0.11813640583457487,0.07661232705070808,0.1504888506263804,0.09957302865109094,0.06894004134100076,0.05467641328907986,-0.11879347893491307,-0.09376008524096371,-0.18773155822800805,-0.10628935198580194,-0.129081185149276,-0.01842876708226143
nlf_airfoil_13055,nlf,0.17192477608191684,0.1232851443524684,0.16265724458285447,0.13981170377799754,0.1483996682995952,0.14040496588971876,-0.15528774651561647,-0.07840387530235879,-0.11139264778795957,-0.10084805152750118,-0.06883558252129471,-0.10414416038310118
nlf_airfoil_91009,nlf,0.14516965046798044,0.42587061833415435,0.07686064044359747,0.4263077463928692,0.24702190336434035,0.2975844258227645,-0.04571836029654721,-0.04767123156495983,0.13927774580888067,0.037364955580609635,-0.0035208362362132853,0.03181537774270544
nlf_airfoil_61555,nlf,0.23103482625552454,0.40449333518128516,0.13793322019880705,0.4299555104540593,0.21284806184561858,0.3715992689904996,-0.168471405104333,-0.10040080331120943,-0.07055437510388382,-0.06843864007620033,-0.0218081113530123,-0.06123406673901925
ft_airfoil_29160,ft,0.20726405560005942,0.2886221556258824,0.13920932421301505,0.30454918878456266,0.07768200635762085,0.14545413919736364,-0.18652427755839954,-0.2507778315502139,-0.12832929984359373,-0.22960082134026388,-0.10209927768662048,-0.12274543155885691
nlf_airfoil_42405,nlf,0.16373195688547149,0.32396593204697954,0.09936862195206546,0.22545631918692194,0.04265691175494215,0.18555184725980822,-0.07079377798229247,0.009760470678699229,-0.1715433644461684,0.0010357678910057734,-0.2513957454189515,-0.08295158229004956
ft_airfoil_45093,ft,0.14205330547958914,0.2407726341849034,0.133066649910254,0.2750255939524194,0.19436567959516016,0.2152736896550106,-0.0874762303142548,-0.024092119117414976,-0.06073593025836477,0.0566305869946579,-0.05290907262845397,0.09042061732438884
nlf_airfoil_1673,nlf,0.16729064537952756,0.14923718310733103,0.16967147368184665,0.16285027228428267,0.0814882970145358,0.1414063654704897,-0.16466638141464524,-0.08534690524064481,-0.1610407463825831,-0.11588871878210602,-0.07392795470665821,-0.11735391991308625
nlf_airfoil_55271,nlf,0.1390359435844444,0.20539562491863178,0.0669467546826367,0.10477976614005935,0.1975328805804456,-0.07550102233196464,-0.10650379176219739,-0.08769406073270741,-0.28117790629627504,-0.10872885223301665,-0.2987650082864097,-0.10430753321009328
ft_airfoil_48761,ft,0.2126141814252422,0.4405618391016286,0.22074115327375,0.5034252190575056,0.22383442307091334,0.2870530551761229,-0.10841415803536174,0.043519350418706346,-0.05315506985439238,0.0847415179672715,-0.03185216442571814,0.08007199945572172
nlf_airfoil_71838,nlf,0.18882753505990363,-0.1300971329125416,0.18386905078479773,-0.01578556219999419,0.04652372608929135,0.31936889485508946,-0.30420771062701535,-0.16914219566136307,-0.28895390184801123,-0.377120596288988,-0.10385273074677068,0.22762628184849926
nlf_airfoil_289,nlf,0.2739542488234606,0.38985383696083814,-0.051972961806594054,0.6082121216853473,-0.02239051491195704,0.40932653531239244,-0.12758951300406363,0.12966855344380504,-0.24426083990946254,0.039625575664171006,-0.11205605970930475,-0.10753401125085091
